Time,Average Speed,F(λ_1),F(λ_2),F(λ_3),F(λ_4),F(λ_5),F(λ_6),F(λ_7),F(λ_8),F(λ_9),F(λ_10),F(λ_11),F(λ_12),F(λ_13),F(λ_14),F(λ_15),F(λ_16),F(λ_17),F(λ_18),F(λ_19),F(λ_20),Time,Average Speed
34.0,74.71,288.248761539483,-44.30156565228203,-5.549081527840318,-26.086745475939146,41.708925663998556,-24.436387574534585,-20.272709463998957,-13.098484217155509,7.269489137350247,-7.495554376426575,-31.525376826318755,24.2609217669686,-1.3162967624322928,28.234377430897627,5.079111879134654,3.471396387452039,22.667903704881713,-60.69626844758967,28.10130258037348,14.785206765774422,34.0,74.71
35.0,74.25,234.604841330862,34.85521586504309,-34.21923071845098,23.095966271969516,-23.39046113192067,-3.8607650551174615,-7.854665410483099,5.198931478771435,12.913133625096595,9.791551551157355,31.843721426663226,28.77178403860511,-56.75494699016563,-44.57965170783136,-98.9348042329817,-29.17395092882164,19.455139875188863,0.38654853917500276,-34.13663214389699,3.5286904267819104,35.0,74.25
36.0,71.33,210.21957922784128,-35.99705553064604,-2.3793365990582203,-4.972222485994134,15.162905242808442,22.503201198238642,20.445829809522145,-16.913480782688822,-2.2597597575198947,-1.908407809350353,-17.64167431780768,-51.701420694478244,18.931993998714383,-55.347784379073126,58.23095902893247,60.82084251623904,-11.668104630338007,-67.17329722695317,25.00753438179753,47.33440817974305,36.0,71.33
37.0,73.65,330.40163494859496,-8.449553670769824,-19.829567746647577,1.3612822554969455,-5.867041666765569,-2.0268328173663797,-8.013437790057175,1.6828947962162282,-11.079827214559456,0.024098627892168878,-15.42304378816363,-6.932207435257801,-10.145292578025007,1.4531652850019583,12.041079276045132,-0.004529843427938829,-7.711446241446518,1.2209545187955317,-9.715796291875787,2.377655725659114,37.0,73.65
38.0,72.47,240.51002878842323,2.4083838332059067,21.89926966587679,-17.476010503394495,-13.854425618787186,20.669289778342517,1.8679184982462296,6.873233139986986,8.701201878163502,-13.62485202909038,44.52197825884684,32.12449245494617,-24.376950406820498,20.589345097578306,111.30142000913025,-0.6324209855902581,-50.315201647212575,10.235175959840284,-31.8140696132955,13.69774971949387,38.0,72.47
39.0,73.09,274.84366583482995,-28.008253554180563,9.849766685056665,29.12294922556309,-15.857678661593635,-5.159177889160937,-12.540867733841903,14.472234903288776,-57.908945965499186,16.467461289278116,-74.89134102227604,-4.484335446083353,-28.331123438647577,24.993802973128474,8.63361358487322,-14.195656909171353,-6.105380261927753,14.071824166000582,46.589436793638704,16.96523558498415,39.0,73.09
40.0,72.75,274.16694735465575,5.655115293865411,40.77120362489292,-2.4083590856401145,5.791020432471743,-24.26603278952284,-2.8671624598156065,-1.0101616687309818,13.194979089531763,25.27045165983674,6.9679150364285505,17.42787438181803,-28.678109535465723,16.20072465677301,67.55837099839667,24.03556814843604,-64.91631630478653,2.2243204084220984,-35.75727199871682,-15.505242794807247,40.0,72.75
41.0,71.39,257.7643017303504,1.360308795507315,-1.0305431626489892,-8.41582939034749,1.808219976407802,-48.14581645925556,2.9405355714327825,-4.0249991116191275,-4.027794904922992,-45.63691892656202,-4.39139707607023,-52.35576486324278,-65.92306365235862,35.38629247716582,-38.90066936287488,-2.5343697435480443,23.35462782601664,24.46602287223408,16.27967401898988,23.760253182377404,41.0,71.39
42.0,72.48,310.6480050718455,0.30398120155844666,3.210040977991401,15.797060160494903,10.389615543273054,22.11827911809202,4.715377521800233,-12.272681020520826,10.266659592920279,17.68956695098168,4.104508665696784,13.46409459721408,12.182886863513735,-24.72201642058201,-9.311667551332599,-16.721710253386757,6.95257310070839,19.908582144038757,10.325417050757034,-7.360404894962899,42.0,72.48
43.0,71.22,220.22641709942314,25.34831245717199,8.531299405141251,-5.149550104903755,38.24999570554698,-11.10301333040811,2.9807205897611464,-6.44717449601216,-13.725492190192606,-15.474744963185232,-10.764934423813305,-45.22226144031844,-115.2651198545485,24.36964639162865,-10.728299949184882,-27.892209996413214,-46.22575973266754,17.9460331008713,-39.16448887123153,0.40794122921495557,43.0,71.22
44.0,72.55,246.04779522873764,-14.610492669879655,16.205596426457667,12.502200181268208,11.982639235620073,30.41458445903095,-64.62065748238439,-0.2769213229114307,1.3054701548140066,26.20008865584946,-3.634995619037081,21.472404342546678,27.973228684615794,-88.90388766654974,3.400214637358358,-23.243904110225834,13.448841416886562,-0.23402344587857726,22.16069329870238,50.35733293202776,44.0,72.55
